event_time;event_time_date;order_id;product_model_id;category_id;category_name;sub_category_name;product_name;event_time_day;event_time_month;event_time_year;brand_name;price;user_id;Flag_data;Day Name;Hour_Rounded;Day Number;Avg_days_between_orders;Customer_Category;Order_Frequency_Bin;BasketSegment;favorite_category;Random
11/05/2020 09:16;11/05/2020;2306603543072604900;1515966223509297080;2268105404393194406;appliances;personal;massager;11;5;2020;gezatone;23.13;1515915625442940349;Fully Complete;Monday;9;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
11/05/2020 10:18;11/05/2020;2306634861722468538;1515966223509117562;2268105392070329020;appliances;environment;vacuum;11;5;2020;samsung;85.63;1515915625442940349;Fully Complete;Monday;10;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
11/05/2020 21:05;11/05/2020;2306960326299485117;1515966223509117105;2268105440220938934;appliances;kitchen;grill;11;5;2020;polaris;63.63;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
11/05/2020 21:05;11/05/2020;2306960326299485117;2273948308890190595;2268105439407243942;Unknown;Unknown;Unknown;11;5;2020;neo;81;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
11/05/2020 21:05;11/05/2020;2306960326299485117;1515966223509089995;2268105393035018958;Unknown;Unknown;Unknown;11;5;2020;polaris;24.05;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
11/05/2020 21:05;11/05/2020;2306960326299485117;1515966223509336170;2268105403176846222;Unknown;Unknown;Unknown;11;5;2020;gezatone;48.59;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
11/05/2020 21:05;11/05/2020;2306960326299485117;1515966223509104348;2268105407220155366;computers;Unknown;notebook;11;5;2020;lenovo;486.09;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
11/05/2020 21:05;11/05/2020;2306960326299485117;1515966223509089060;2268105407220155366;computers;Unknown;notebook;11;5;2020;lenovo;460.63;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
11/05/2020 21:05;11/05/2020;2306960326299485117;1515966223509090201;2268105438929093274;Unknown;Unknown;Unknown;11;5;2020;Unknown;46.27;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 08:46;12/05/2020;2307313143753212390;1515966223509335274;2268105441101742794;appliances;kitchen;blender;12;5;2020;sencor;97.2;1515915625442940349;Fully Complete;Tuesday;9;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 08:46;12/05/2020;2307313143753212390;1515966223509122423;2268105441101742794;appliances;kitchen;blender;12;5;2020;sencor;74.05;1515915625442940349;Fully Complete;Tuesday;9;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 08:46;12/05/2020;2307313143753212390;1515966223509105325;2268105441101742794;appliances;kitchen;blender;12;5;2020;neo;64.79;1515915625442940349;Fully Complete;Tuesday;9;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 08:46;12/05/2020;2307313143753212390;1515966223509106048;2268105441101742794;appliances;kitchen;blender;12;5;2020;Unknown;50.9;1515915625442940349;Non-Critical Missing Data;Tuesday;9;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 08:46;12/05/2020;2307313143753212390;1515966223509297154;2268105403738882970;Unknown;Unknown;Unknown;12;5;2020;sencor;39.33;1515915625442940349;Non-Critical Missing Data;Tuesday;9;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 08:46;12/05/2020;2307313143753212390;1515966223509129499;2268105389880902296;Unknown;Unknown;Unknown;12;5;2020;polaris;64.79;1515915625442940349;Non-Critical Missing Data;Tuesday;9;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 08:46;12/05/2020;2307313143753212390;1515966223509117349;2268105402447037312;appliances;personal;scales;12;5;2020;scarlett;18.5;1515915625442940349;Fully Complete;Tuesday;9;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 08:46;12/05/2020;2307313143753212390;1515966223509382270;2268105440824918724;computers;components;cpu;12;5;2020;Unknown;46.27;1515915625442940349;Non-Critical Missing Data;Tuesday;9;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 08:46;12/05/2020;2307313143753212390;1515966223509105277;2268105440824918724;computers;components;cpu;12;5;2020;bosch;476.83;1515915625442940349;Fully Complete;Tuesday;9;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:53;12/05/2020;2307648979904496301;1515966223509088520;2268105392070329020;appliances;environment;vacuum;12;5;2020;tefal;425.9;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:53;12/05/2020;2307648979904496301;1515966223509302817;2268105404393194406;appliances;personal;massager;12;5;2020;gezatone;57.85;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:53;12/05/2020;2307648979904496301;1515966223509104246;2268105402556089218;appliances;personal;hair_cutter;12;5;2020;philips;34.7;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:53;12/05/2020;2307648979904496301;1515966223509088502;2268105402556089218;appliances;personal;hair_cutter;12;5;2020;babyliss;71.74;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:53;12/05/2020;2307648979904496301;2273948216456118473;2268105440917193414;appliances;kitchen;mixer;12;5;2020;polaris;30.07;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:53;12/05/2020;2307648979904496301;2273948242653741331;2268105393748050652;appliances;kitchen;refrigerators;12;5;2020;atlant;291.64;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:53;12/05/2020;2307648979904496301;1515966223509089263;2268105403822769052;Unknown;Unknown;Unknown;12;5;2020;philips;32.38;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:53;12/05/2020;2307648979904496301;1515966223509089995;2268105393035018958;Unknown;Unknown;Unknown;12;5;2020;polaris;24.05;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:59;12/05/2020;2307652167349044026;1515966223509122436;2268105403822769052;Unknown;Unknown;Unknown;12;5;2020;rowenta;50.9;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:59;12/05/2020;2307652167349044026;1515966223509299807;2268105438929093274;Unknown;Unknown;Unknown;12;5;2020;Unknown;46.27;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:59;12/05/2020;2307652167349044026;1515966223510210824;2268105392070329020;appliances;environment;vacuum;12;5;2020;bork;446.74;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:59;12/05/2020;2307652167349044026;1515966223509088626;2268105392070329020;appliances;environment;vacuum;12;5;2020;bosch;101.83;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:59;12/05/2020;2307652167349044026;1515966223509131845;2268105392070329020;appliances;environment;vacuum;12;5;2020;bosch;162.01;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:59;12/05/2020;2307652167349044026;1515966223509107020;2268105392070329020;appliances;environment;vacuum;12;5;2020;samsung;150.44;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 19:59;12/05/2020;2307652167349044026;1515966223509118598;2268105404485469096;medicine;tools;tonometer;12;5;2020;philips;32.38;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;2273948227654910595;2268105392070329020;appliances;environment;vacuum;12;5;2020;samsung;104.14;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509107892;2268105442636858090;furniture;kitchen;table;12;5;2020;tefal;30.07;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509258978;2268105442636858090;furniture;kitchen;table;12;5;2020;Unknown;11.55;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223510174165;2268105442636858090;furniture;kitchen;table;12;5;2020;tvs;37.01;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509259350;2268105442636858090;furniture;kitchen;table;12;5;2020;tefal;41.64;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509628925;2268105442636858090;furniture;kitchen;table;12;5;2020;berghoff;56.69;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223510398381;2268105442636858090;furniture;kitchen;table;12;5;2020;tvs;27.75;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;2273948226119795489;2268105441563116244;appliances;kitchen;juicer;12;5;2020;Unknown;69.42;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;2273948297011921534;2268105443215672054;Unknown;Unknown;Unknown;12;5;2020;luminarc;94.88;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223510527701;2268105438853595800;Unknown;Unknown;Unknown;12;5;2020;emsa;34.47;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509130812;2268105439726011052;appliances;kitchen;toster;12;5;2020;bosch;60.16;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509130562;2268105403822769052;Unknown;Unknown;Unknown;12;5;2020;braun;70.58;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509104398;2268105403822769052;Unknown;Unknown;Unknown;12;5;2020;imetec;34.7;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509336243;2268105403822769052;Unknown;Unknown;Unknown;12;5;2020;polaris;11.55;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509130844;2268105390484882084;appliances;Unknown;iron;12;5;2020;tefal;81;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509340518;2268105444255859468;appliances;kitchen;kettle;12;5;2020;tefal;34;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;2273948308890190595;2268105439407243942;Unknown;Unknown;Unknown;12;5;2020;neo;81;1515915625442940349;Non-Critical Missing Data;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
12/05/2020 20:11;12/05/2020;2307658138796425242;1515966223509118598;2268105404485469096;medicine;tools;tonometer;12;5;2020;philips;32.38;1515915625442940349;Fully Complete;Tuesday;20;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
13/05/2020 19:24;13/05/2020;2308359251254313652;1515966223509259518;2268105392741417672;appliances;environment;water_heater;13;5;2020;thermex;111.09;1515915625442940349;Non-Critical Missing Data;Wednesday;19;2;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
13/05/2020 19:24;13/05/2020;2308359251254313652;1515966223509117562;2268105392070329020;appliances;environment;vacuum;13;5;2020;samsung;85.63;1515915625442940349;Fully Complete;Wednesday;19;2;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
13/05/2020 19:24;13/05/2020;2308359251254313652;1515966223509261715;2268105441563116244;appliances;kitchen;juicer;13;5;2020;bosch;157.38;1515915625442940349;Fully Complete;Wednesday;19;2;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
13/05/2020 19:24;13/05/2020;2308359251254313652;1515966223509089266;2268105403822769052;Unknown;Unknown;Unknown;13;5;2020;philips;37.01;1515915625442940349;Non-Critical Missing Data;Wednesday;19;2;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
13/05/2020 19:24;13/05/2020;2308359251254313652;1515966223509284253;2268105390484882084;appliances;Unknown;iron;13;5;2020;philips;55.53;1515915625442940349;Non-Critical Missing Data;Wednesday;19;2;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 09:06;18/05/2020;2311671751978779173;1515966223509088636;2268105392313598656;appliances;kitchen;dishwasher;18;5;2020;hansa;300.9;1515915625442940349;Fully Complete;Monday;9;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 09:06;18/05/2020;2311671751978779173;1515966223509341269;2268105441101742794;appliances;kitchen;blender;18;5;2020;Unknown;64.79;1515915625442940349;Non-Critical Missing Data;Monday;9;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 09:06;18/05/2020;2311671751978779173;1515966223509261758;2268105441101742794;appliances;kitchen;blender;18;5;2020;sencor;97.2;1515915625442940349;Fully Complete;Monday;9;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 09:06;18/05/2020;2311671751978779173;1515966223509130712;2268105403738882970;Unknown;Unknown;Unknown;18;5;2020;panasonic;57.85;1515915625442940349;Non-Critical Missing Data;Monday;9;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 09:06;18/05/2020;2311671751978779173;1515966223509129499;2268105389880902296;Unknown;Unknown;Unknown;18;5;2020;polaris;64.79;1515915625442940349;Non-Critical Missing Data;Monday;9;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 09:06;18/05/2020;2311671751978779173;1515966223509088668;2268105407220155366;computers;Unknown;notebook;18;5;2020;asus;273.13;1515915625442940349;Non-Critical Missing Data;Monday;9;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 09:06;18/05/2020;2311671751978779173;1515966223509104695;2268105439407243942;Unknown;Unknown;Unknown;18;5;2020;neo;69.42;1515915625442940349;Non-Critical Missing Data;Monday;9;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;1515966223509089939;2268105392070329020;appliances;environment;vacuum;18;5;2020;arnica;60.86;1515915625442940349;Fully Complete;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;1515966223509259473;2268105402447037312;appliances;personal;scales;18;5;2020;polaris;30.07;1515915625442940349;Fully Complete;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;1515966223509117349;2268105402447037312;appliances;personal;scales;18;5;2020;scarlett;18.5;1515915625442940349;Fully Complete;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;1515966223509118589;2268105390400996002;appliances;Unknown;iron;18;5;2020;braun;254.61;1515915625442940349;Non-Critical Missing Data;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;2273948319132680218;2268105404862956464;furniture;kitchen;table;18;5;2020;philips;69.42;1515915625442940349;Fully Complete;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;1515966223509116155;2268105442846573294;furniture;kitchen;chair;18;5;2020;maestro;48.59;1515915625442940349;Fully Complete;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;1515966223509089075;2268105402556089218;appliances;personal;hair_cutter;18;5;2020;philips;57.85;1515915625442940349;Non-Critical Missing Data;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;1515966223509104877;2268105402556089218;appliances;personal;hair_cutter;18;5;2020;philips;50.9;1515915625442940349;Non-Critical Missing Data;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;2273948216456118473;2268105440917193414;appliances;kitchen;mixer;18;5;2020;polaris;30.07;1515915625442940349;Fully Complete;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:23;18/05/2020;2312012465744904793;1515966223509336170;2268105403176846222;Unknown;Unknown;Unknown;18;5;2020;gezatone;48.59;1515915625442940349;Non-Critical Missing Data;Monday;20;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223509130796;2268105392070329020;appliances;environment;vacuum;18;5;2020;polaris;104.14;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;2273948227654910594;2268105392070329020;appliances;environment;vacuum;18;5;2020;samsung;104.14;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223509341172;2268105392070329020;appliances;environment;vacuum;18;5;2020;electrolux;319.42;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223509386688;2268105464925389002;kids;Unknown;skates;18;5;2020;micro;145.35;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223509107892;2268105442636858090;furniture;kitchen;table;18;5;2020;tefal;30.07;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223509629168;2268105442636858090;furniture;kitchen;table;18;5;2020;tvs;34.7;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223510235566;2268105442636858090;furniture;kitchen;table;18;5;2020;berghoff;35.86;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223509628925;2268105442636858090;furniture;kitchen;table;18;5;2020;berghoff;56.69;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223509261715;2268105441563116244;appliances;kitchen;juicer;18;5;2020;bosch;157.38;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223509130812;2268105439726011052;appliances;kitchen;toster;18;5;2020;bosch;60.16;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:34;18/05/2020;2312018005900395227;1515966223509104398;2268105403822769052;Unknown;Unknown;Unknown;18;5;2020;imetec;34.7;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;1515966223509258222;2268105403822769052;Unknown;Unknown;Unknown;18;5;2020;sencor;7.85;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;1515966223509089995;2268105393035018958;Unknown;Unknown;Unknown;18;5;2020;polaris;24.05;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;1515966223509105356;2268105393035018958;Unknown;Unknown;Unknown;18;5;2020;polaris;101.83;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;1515966223509089266;2268105403822769052;Unknown;Unknown;Unknown;18;5;2020;philips;37.01;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;1515966223509260629;2268105390484882084;appliances;Unknown;iron;18;5;2020;philips;83.31;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;2273948192431145704;2268105402673529732;Unknown;Unknown;Unknown;18;5;2020;philips;48.59;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;1515966223509104122;2268105402673529732;Unknown;Unknown;Unknown;18;5;2020;philips;34.7;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;1515966223509090179;2268105402673529732;Unknown;Unknown;Unknown;18;5;2020;bellissima;55.53;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;1515966223509259342;2268105440455819964;Unknown;Unknown;Unknown;18;5;2020;Unknown;34.7;1515915625442940349;Non-Critical Missing Data;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;1515966223509117105;2268105440220938934;appliances;kitchen;grill;18;5;2020;polaris;63.63;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/05/2020 20:45;18/05/2020;2312023842836448111;2273948223821316224;2268105404485469096;medicine;tools;tonometer;18;5;2020;braun;86.78;1515915625442940349;Fully Complete;Monday;21;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
05/06/2020 06:09;05/06/2020;2324628977089511942;1515966223509122957;2268105393035018958;Unknown;Unknown;Unknown;5;6;2020;polaris;46.27;1515915625442940349;Non-Critical Missing Data;Friday;6;4;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
08/06/2020 09:41;08/06/2020;2326909857271120069;2273948242032985077;2268105407933187062;computers;peripherals;printer;8;6;2020;hp;39.1;1515915625442940349;Fully Complete;Monday;10;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
08/06/2020 09:41;08/06/2020;2326909857271120069;2273948247695295319;2268105404485469096;medicine;tools;tonometer;8;6;2020;rowenta;60.16;1515915625442940349;Fully Complete;Monday;10;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
08/06/2020 09:41;08/06/2020;2326909857271120069;1515966223509340880;2268105462249422992;sport;Unknown;bicycle;8;6;2020;greenway;185.16;1515915625442940349;Non-Critical Missing Data;Monday;10;0;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
09/06/2020 10:42;09/06/2020;2327665152511443581;1515966223509104232;2268105407220155366;computers;Unknown;notebook;9;6;2020;lenovo;787.01;1515915625442940349;Non-Critical Missing Data;Tuesday;11;1;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/06/2020 11:01;18/06/2020;2334197874524422163;2273948236991430839;2268105389327254156;appliances;kitchen;hood;18;6;2020;ava;76.37;1515915625442940349;Fully Complete;Thursday;11;3;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/06/2020 11:01;18/06/2020;2334197874524422163;1515966223509106074;2268105389142704774;appliances;kitchen;hood;18;6;2020;Unknown;124.98;1515915625442940349;Non-Critical Missing Data;Thursday;11;3;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/06/2020 11:01;18/06/2020;2334197874524422163;1515966223509340803;2268105390300332704;appliances;Unknown;ironing_board;18;6;2020;perilla;43.96;1515915625442940349;Non-Critical Missing Data;Thursday;11;3;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/06/2020 11:01;18/06/2020;2334197874524422163;1515966223509566853;2268105404393194406;appliances;personal;massager;18;6;2020;bradex;30.07;1515915625442940349;Fully Complete;Thursday;11;3;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
18/06/2020 11:01;18/06/2020;2334197874524422163;1515966223512379203;2268105442158707424;Unknown;Unknown;Unknown;18;6;2020;ecologystone;52.52;1515915625442940349;Non-Critical Missing Data;Thursday;11;3;2;Loyal (+3 orders);0-1 month;Large Basket;appliances;0.843131727
